phase0,phase1,phase2,phase3,q_right,q_down,q_left,q_up,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,max_wait_right,max_wait_down,max_wait_left,max_wait_up,action
0.0,0.0,1.0,0.0,0.2,0.1,0.0,0.1,0.2580555555555763,0.5419444444442806,0.0,0.05666666666661513,1.0,0.8027777777777056,0.0,0.11333333333323026,0
1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.25,0.0,0.28314814814790384,0.10138888888879667,0.4927777777774889,0.0,0.5636111111106781,0.20277777777759334,0.9086111111109526,1
0.0,1.0,0.0,0.0,0.5,0.0,0.15,0.05,0.742638888888785,0.0,0.24453703703681465,0.414722222221845,1.0,0.0,0.6022222222216745,0.414722222221845,0
1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.8086111111107047,0.0,0.20368055555537032,0.0,1.0,0.0,0.3799999999996544,3
0.0,0.0,0.0,1.0,0.5,0.15,0.15,0.0,0.4361944444442107,0.04138888888885125,0.12249999999988859,0.0,1.0,0.12416666666655374,0.25472222222199054,0.0,0
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.07527777777778152,0.0,0.0,0.0,0.07527777777778152,3
1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.05583333333333608,0.0,0.09708333333333702,0.0,0.07472222222222591,0.0,0.11888888888889478,1
0.0,0.0,0.0,1.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.14638888888889529,0.0,0.141944444444451,0.0,0.16583333333333983,0.0,0.141944444444451,1
0.0,0.0,0.0,1.0,0.05,0.05,0.05,0.0,0.11666666666666543,0.024722222222220817,0.024444444444443054,0.0,0.11666666666666543,0.024722222222220817,0.024444444444443054,0.0,0
0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.1,0.0766666666666623,0.0,0.0,0.2002777777777737,0.1533333333333246,0.0,0.0,0.35861111111110533,0
0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.24069444444443538,0.0,0.0,0.0,0.3522222222222149,3
0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.0,0.17638888888887885,0.0,0.006944444444444049,0.0,0.23694444444443097,0.0,0.006944444444444049,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.20805555555554378,0.10736111111110504,0.0,0.0,0.20805555555554378,0.20777777777776602,0.0,2
1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0701388888888849,0.24993055555554503,0.0,0.0,0.1402777777777698,0.5752777777777598,3
0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.0,0.08472222222221741,0.23944444444443086,0.11569444444443787,0.0,0.13472222222221455,0.2577777777777632,0.1577777777777688,0.0,0
1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.12013888888888209,0.12999999999999262,0.0,0.0,0.24027777777776418,0.12999999999999262,1
0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.0,0.2747222222222066,0.0,0.11888888888888213,0.0,0.42472222222219813,0.0,0.11888888888888213,1
0.0,0.0,0.0,1.0,0.25,0.05,0.15,0.0,0.22127777777776522,0.09027777777777264,0.22388888888887618,0.0,0.4522222222221966,0.09027777777777264,0.4069444444444213,0.0,0
1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.27208333333331786,0.3095833333333157,0.02527777777777634,0.0,0.4744444444444175,0.4074999999999769,0.04194444444444206,1
0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.204629629629618,0.14993055555554705,0.0,0.0,0.4569444444444185,0.34666666666664697,3
0.0,1.0,0.0,0.0,0.15,0.05,0.1,0.35,0.1124999999999936,0.0,0.0,0.32912698412696756,0.21805555555554315,0.0,0.0,0.8077777777777465,3
0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.0,0.48322222222219485,0.23114583333332023,0.0,0.0,0.6741666666666286,0.5136111111110819,3
1.0,0.0,0.0,0.0,0.1,0.25,0.15,0.0,0.0,0.3178333333333153,0.5072222222221936,0.0,0.0,0.7158333333332929,0.6902777777777387,0.0,1
0.0,0.0,0.0,1.0,0.0,0.3,0.15,0.0,0.0,0.327592592592574,0.4791666666666396,0.0,0.0,0.6661111111110732,0.740277777777736,0.0,1
0.0,0.0,0.0,1.0,0.2,0.25,0.1,0.0,0.3851388888888671,0.12405555555554851,0.26555555555554045,0.0,0.5449999999999692,0.2977777777777609,0.28222222222220616,0.0,1
0.0,1.0,0.0,0.0,0.2,0.25,0.25,0.0,0.16347222222221294,0.19672222222221106,0.5257222222221923,0.0,0.2586111111110964,0.3811111111110895,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.7958333333332882,0.0,0.0,0.0,1.0,0.0,2
0.0,0.0,0.0,1.0,0.15,0.15,0.45,0.05,0.031666666666664865,0.1556481481481393,0.5060802469135516,0.0,0.0949999999999946,0.226388888888876,1.0,0.0,2
0.0,1.0,0.0,0.0,0.25,0.0,0.1,0.05,0.5379444444444139,0.0,0.5488888888888577,0.0,0.8283333333332864,0.0,0.5655555555555234,0.0,0
0.0,0.0,1.0,0.0,0.05,0.1,0.0,0.1,0.04611111111110849,0.048055555555552826,0.0,0.10277777777777193,0.04611111111110849,0.09611111111110565,0.0,0.20555555555554386,1
0.0,1.0,0.0,0.0,0.2,0.1,0.3,0.0,0.44680555555553014,0.0,0.6737499999999618,0.0,0.5419444444444136,0.0,1.0,0.0,2
1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.11888888888888213,0.8322222222221749,0.2633333333333184,0.0,0.185555555555545,0.8488888888888406,0.2633333333333184,1
0.0,0.0,1.0,0.0,0.25,0.2,0.0,0.1,0.27177777777776235,0.40423611111108815,0.0,0.1988888888888776,0.47833333333330613,0.6097222222221875,0.0,0.32194444444442616,0
0.0,1.0,0.0,0.0,0.2,0.0,0.05,0.1,0.09006944444443933,0.0,0.0,0.29624999999998314,0.26277777777776284,0.0,0.0,0.42222222222219824,0
0.0,1.0,0.0,0.0,0.05,0.05,0.15,0.05,0.011666666666675951,0.0,0.715370370370358,0.4800000000000009,0.011666666666675951,0.0,1.0,0.4800000000000009,2
0.0,0.0,1.0,0.0,0.35,0.2,0.0,0.1,0.45880952380952283,0.23902777777778159,0.0,0.15055555555557518,0.8586111111110905,0.28583333333334526,0.0,0.23111111111112617,0
1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6727777777778672,0.0,0.28423611111119557,0.0,0.8930555555556324,0.0,0.6052777777778711,1
1.0,0.0,0.0,0.0,0.05,0.05,0.45,0.1,0.0,0.015555555555567934,0.6475925925926728,0.5629166666667765,0.0,0.015555555555567934,1.0,0.6888888888889916,2
0.0,0.0,1.0,0.0,0.45,0.05,0.0,0.1,0.321358024691451,0.17416666666680528,0.0,0.3951388888890128,0.753333333333454,0.17416666666680528,0.0,0.7466666666668798,0
0.0,1.0,0.0,0.0,0.0,0.05,0.25,0.35,0.0,0.0,0.5516666666667567,0.3597222222224275,0.0,0.0,1.0,0.8719444444447499,3
1.0,0.0,0.0,0.0,0.05,0.25,0.0,0.2,0.0,0.5714444444447502,0.0,0.37805555555580633,0.0,0.7191666666670234,0.0,0.6644444444448043,1
0.0,0.0,1.0,0.0,0.05,0.4,0.05,0.1,0.2911111111113428,0.5670138888891171,0.0,0.9462500000004149,0.2911111111113428,1.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.05,0.25,0.0,0.25,0.0,0.15077777777789778,0.0,0.42561111111137356,0.0,0.5575000000004436,0.0,1.0,1
0.0,0.0,0.0,1.0,0.05,0.05,0.25,0.0,0.12333333333343148,0.20777777777794312,0.8850000000003553,0.0,0.12333333333343148,0.20777777777794312,1.0,0.0,2
0.0,1.0,0.0,0.0,0.1,0.0,0.15,0.25,0.07916666666672967,0.0,0.05055555555559579,0.5483333333337297,0.15833333333345934,0.0,0.0952777777778536,0.981111111111723,3
0.0,1.0,0.0,0.0,0.2,0.05,0.1,0.1,0.1918750000001527,0.0,0.2611111111113189,1.0,0.6577777777783013,0.0,0.3533333333336145,1.0,0
0.0,1.0,0.0,0.0,0.2,0.1,0.05,0.5,0.13458333333344044,0.0,0.03416666666669386,0.7051111111116141,0.3163888888891407,0.0,0.03416666666669386,1.0,3
0.0,0.0,0.0,1.0,0.1,0.3,0.15,0.0,0.2833333333335588,0.3385185185187879,0.3338888888891546,0.0,0.44166666666701815,0.8152777777784266,0.37861111111141244,0.0,1
0.0,0.0,1.0,0.0,0.2,0.05,0.0,0.1,0.1440972222223369,0.5411111111115418,0.0,0.0,0.4566666666670301,0.5411111111115418,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.25,0.15,0.0,0.19000000000015121,0.21511111111128228,1.0,0.0,0.19000000000015121,0.6200000000004934,1.0,2
1.0,0.0,0.0,0.0,0.15,0.3,0.05,0.1,0.0,0.22078703703721275,0.12972222222232546,0.20402777777794015,0.0,0.8077777777784206,0.12972222222232546,0.22222222222239907,1
0.0,1.0,0.0,0.0,0.3,0.0,0.2,0.05,0.4855092592596456,0.0,0.4950694444448384,0.0,0.9300000000007401,0.0,0.6952777777783311,0.0,0
0.0,0.0,0.0,1.0,0.45,0.1,0.1,0.0,0.36478395061757424,0.3220833333335896,0.2998611111113497,0.0,0.7330555555561389,0.34861111111138854,0.45083333333369213,0.0,0
0.0,0.0,1.0,0.0,0.2,0.15,0.0,0.15,0.010208333333341457,0.1655555555556873,0.0,1.0,0.03611111111113985,0.47333333333371,0.0,1.0,0
0.0,1.0,0.0,0.0,0.15,0.0,0.05,0.2,0.26546296296317423,0.0,0.4463888888892441,0.2603472222224294,0.3113888888891367,0.0,0.4463888888892441,0.5388888888893177,3
1.0,0.0,0.0,0.0,0.0,0.55,0.0,0.25,0.0,0.406742424242748,0.0,1.0,0.0,1.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.15,0.15,0.25,0.1,0.06462962962968107,0.0,0.692777777778329,0.28347222222244783,0.1194444444445395,0.0,1.0,0.3352777777780446,2
1.0,0.0,0.0,0.0,0.05,0.2,0.1,0.15,0.0,0.3840277777780834,0.6831944444449881,0.12472222222232147,0.0,0.7319444444450269,0.8341666666673305,0.20222222222238315,1
0.0,0.0,0.0,1.0,0.15,0.05,0.1,0.1,0.5321296296300531,0.0,0.3565277777780615,0.0,0.5780555555560156,0.0,0.713055555556123,0.0,0
0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.3,0.13250000000010545,0.0,0.949861111111867,0.2242129629631414,0.2650000000002109,0.0,1.0,0.46888888888926206,3
0.0,0.0,1.0,0.0,0.15,0.4,0.0,0.1,0.3613888888891765,0.39767361111142757,0.0,0.6001388888893665,0.41805555555588825,0.9150000000007281,0.0,0.6519444444449632,1
0.0,1.0,0.0,0.0,0.05,0.05,0.45,0.35,0.0,0.0,0.6030864197535091,1.0,0.0,0.0,1.0,1.0,2
1.0,0.0,0.0,0.0,0.0,0.2,0.15,0.15,0.0,0.0781250000000051,0.3902777777779859,0.12129629629628198,0.0,0.20305555555560298,0.9797222222228877,0.1750000000000251,1
0.0,0.0,0.0,1.0,0.35,0.0,0.1,0.0,0.4596428571429724,0.0,1.0,0.0,0.8266666666670427,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,0.25,0.0,0.05,0.3,0.4586666666666872,0.0,0.11999999999989086,0.38648148148150885,0.7847222222223347,0.0,0.11999999999989086,1.0,3
0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.394166666666646,0.2576666666664899,0.0,0.0,1.0,0.4416666666664492,2
0.0,0.0,1.0,0.0,0.1,0.25,0.05,0.4,0.23847222222200534,0.2779444444442526,0.0,1.0,0.35611111111078725,0.44166666666649707,0.0,1.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.5920833333333725,0.34288888888880437,0.0,0.0,1.0,1.0,3
0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.65,0.05777777777772523,0.0,0.0,1.0,0.05777777777772523,0.0,0.0,1.0,3
0.0,0.0,0.0,1.0,0.35,0.1,0.05,0.05,0.5870634920632708,0.0972222222221338,0.45333333333292103,0.0,1.0,0.13833333333320752,0.45333333333292103,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.010277777777777742,0.0,0.0,0.0,0.010277777777777742,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.03111111111111101,0.0,0.0,0.0,0.03111111111111101,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.025277777777779033,0.0,0.0,0.0,0.025277777777779033,3
0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.07402777777778143,0.0,0.0,0.0,0.10777777777778311,0.0,2
0.0,0.0,1.0,0.0,0.1,0.15,0.0,0.05,0.034027777777779454,0.06583333333333553,0.0,0.18250000000000643,0.06805555555555891,0.09361111111111256,0.0,0.18250000000000643,1
0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.09194444444444544,0.0,0.0,0.0,0.09194444444444544,2
0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,1.0,0.0,0.05,0.1,0.0,0.05,0.0,0.015694444444443553,0.0,0.27527777777776835,0.0,0.031388888888887106,0.0,0.27527777777776835,1
0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.15222222222221357,0.0,0.0,0.0,0.15222222222221357,2
0.0,1.0,0.0,0.0,0.15,0.0,0.05,0.1,0.2124999999999903,0.0,0.06277777777777421,0.20791666666666325,0.301388888888879,0.0,0.06277777777777421,0.4158333333333265,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.1,0.05958333333332995,0.0,0.0,0.2669444444444324,0.13472222222221455,0.0,0.0,0.49194444444442276,0
0.0,0.0,1.0,0.0,0.05,0.05,0.0,0.1,0.0,0.1147222222222157,0.0,0.31736111111109305,0.0,0.1147222222222157,0.0,0.41888888888886516,3
1.0,0.0,0.0,0.0,0.1,0.15,0.05,0.1,0.0,0.1194444444444377,0.3294444444444258,0.4538888888888715,0.0,0.22305555555554293,0.3294444444444258,0.682499999999978,1
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.07472222222221797,0.0,0.0,0.0,0.07472222222221797,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.3776851851851658,0.0,0.0,0.0,0.77527777777774,3
0.0,0.0,0.0,1.0,0.05,0.1,0.05,0.0,0.1658333333333239,0.222916666666654,0.0,0.0,0.1658333333333239,0.33138888888887,0.0,0.0,1
0.0,1.0,0.0,0.0,0.15,0.0,0.25,0.15,0.18601851851850795,0.0,0.14677777777776943,0.48666666666664465,0.2330555555555423,0.0,0.5627777777777457,0.9158333333332981,2
0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.006666666666666288,0.27465277777776215,0.0,0.0,0.013333333333332576,0.6272222222221866,3
0.0,1.0,0.0,0.0,0.1,0.0,0.25,0.05,0.2180555555555432,0.0,0.20022222222221095,0.05083333333333044,0.3991666666666441,0.0,0.6499999999999633,0.05083333333333044,2
0.0,0.0,0.0,1.0,0.05,0.0,0.05,0.0,0.22638888888887615,0.0,0.0,0.0,0.22638888888887615,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.2,0.1,0.0,0.25,0.3981944444444219,0.0672222222222184,0.0,0.5222777777777515,0.5163888888888597,0.1344444444444368,0.0,1.0,3
0.0,0.0,0.0,1.0,0.0,0.05,0.15,0.1,0.0,0.1294444444444371,0.17685185185184185,0.0,0.0,0.1294444444444371,0.2799999999999842,0.0,2
1.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.07555555555555125,0.14277777777776965,0.10111111111110536,0.0,0.07555555555555125,0.14277777777776965,0.10111111111110536,0
0.0,0.0,0.0,1.0,0.2,0.15,0.15,0.0,0.6815277777777392,0.23333333333332007,0.027777777777776198,0.0,0.7997222222221769,0.41777777777775404,0.0833333333333286,0.0,0
0.0,0.0,1.0,0.0,0.1,0.15,0.0,0.1,0.07499999999999574,0.2119444444444324,0.0,0.20277777777776626,0.09055555555555041,0.3961111111110886,0.0,0.21666666666665435,1
0.0,0.0,1.0,0.0,0.15,0.0,0.0,0.2,0.40092592592590315,0.0,0.0,0.22916666666665364,0.7824999999999557,0.0,0.0,0.434166666666642,3
1.0,0.0,0.0,0.0,0.05,0.05,0.1,0.3,0.0,0.2588888888888742,0.1630555555555463,0.6713425925925574,0.0,0.2588888888888742,0.3261111111110926,1.0,3
0.0,1.0,0.0,0.0,0.15,0.0,0.15,0.35,0.20555555555554386,0.0,0.02259259259259131,0.3353968253968063,0.32388888888887046,0.0,0.06777777777777393,0.5827777777777446,3
1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.431805555555531,0.2118055555555435,0.0,0.0,0.7011111111110713,0.3666666666666458,0.0,1
0.0,0.0,0.0,1.0,0.3,0.2,0.05,0.0,0.36768518518516424,0.2817361111110951,0.0,0.0,1.0,0.5372222222221917,0.0,0.0,0
0.0,0.0,0.0,1.0,0.1,0.1,0.2,0.0,0.22444444444443168,0.28833333333331695,0.2570138888888743,0.0,0.27444444444442884,0.5755555555555228,0.6427777777777413,0.0,2
0.0,1.0,0.0,0.0,0.35,0.1,0.3,0.0,0.38904761904759694,0.0,0.3540277777777577,0.0,1.0,0.0,0.649999999999963,0.0,0
0.0,0.0,0.0,1.0,0.2,0.05,0.35,0.05,0.4040277777777786,0.17000000000001853,0.32936507936507303,0.0,0.657222222222213,0.17000000000001853,0.7261111111110699,0.0,2
0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.05,0.4911111111111398,0.555000000000025,0.0,0.17944444444449084,0.541111111111137,0.842222222222231,0.0,0.17944444444449084,0
1.0,0.0,0.0,0.0,0.05,0.25,0.1,0.05,0.0,0.5496111111111365,0.14986111111115896,0.0,0.0,0.8705555555555626,0.2338888888889322,0.0,1
1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.405138888889003,0.0,0.4127777777780099,0.0,1.0,0.0,0.4127777777780099,1
1.0,0.0,0.0,0.0,0.0,0.15,0.45,0.0,0.0,0.22222222222239907,0.4944753086421674,0.0,0.0,0.3438888888891626,1.0,0.0,2
0.0,1.0,0.0,0.0,0.2,0.05,0.1,0.05,0.10111111111119157,0.0,0.46652777777807763,0.2544444444446469,0.29444444444467877,0.0,0.5505555555558509,0.2544444444446469,0
0.0,0.0,1.0,0.0,0.25,0.15,0.0,0.05,0.6701666666669435,0.28990740740759924,0.0,0.28944444444467476,1.0,0.5366666666669769,0.0,0.28944444444467476,0
0.0,1.0,0.0,0.0,0.05,0.05,0.1,0.1,0.0,0.0,0.12055555555565149,0.3819444444447002,0.0,0.0,0.1208333333334295,0.6794444444448887,2
1.0,0.0,0.0,0.0,0.0,0.15,0.05,0.15,0.0,0.5732407407411579,0.003611111111113985,0.24759259259278962,0.0,0.8200000000005357,0.003611111111113985,0.5727777777782336,1
1.0,0.0,0.0,0.0,0.0,0.1,0.65,0.05,0.0,0.20013888888904816,0.5502991452994329,0.5711111111115657,0.0,0.24527777777797297,1.0,0.5711111111115657,2
0.0,0.0,1.0,0.0,0.3,0.45,0.0,0.05,0.21064814814831578,0.5334876543213196,0.0,0.23138888888907302,0.5027777777781779,1.0,0.0,0.23138888888907302,1
0.0,0.0,1.0,0.0,0.4,0.15,0.0,0.2,0.5556944444447264,0.08111111111117567,0.0,0.3358333333335765,1.0,0.14083333333344542,0.0,0.8961111111117278,0
0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.21050000000016753,0.39222222222253433,0.0,0.0,0.31444444444469466,0.8394444444451125,2
0.0,1.0,0.0,0.0,0.45,0.15,0.1,0.1,0.42262345679045976,0.0,0.0968055555556326,0.32013888888914366,0.8861111111118163,0.0,0.10638888888897355,0.6147222222227114,0
1.0,0.0,0.0,0.0,0.0,0.15,0.05,0.3,0.0,0.4477777777781341,0.0,0.535740740741151,0.0,0.5075000000004039,0.0,1.0,3
0.0,0.0,1.0,0.0,0.0,0.35,0.0,0.1,0.0,0.6843253968259246,0.0,0.6323611111116143,0.0,1.0,0.0,1.0,1
0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.3,0.0,0.0,0.0,0.49060185185224225,0.0,0.0,0.0,1.0,3
0.0,0.0,0.0,1.0,0.05,0.25,0.15,0.0,0.0727777777778357,0.49350000000039274,0.10222222222230357,0.0,0.0727777777778357,0.8241666666673225,0.23138888888907302,0.0,1
0.0,1.0,0.0,0.0,0.1,0.0,0.05,0.1,0.0,0.0,0.03611111111113985,0.9656944444452129,0.0,0.0,0.03611111111113985,1.0,0
0.0,0.0,0.0,1.0,0.05,0.2,0.05,0.0,0.05861111111115776,0.09041666666673862,0.3066666666669107,0.0,0.05861111111115776,0.29222222222245475,0.3066666666669107,0.0,1
1.0,0.0,0.0,0.0,0.0,0.25,0.15,0.15,0.0,0.2622222222224309,0.4333333333336782,0.5850000000004656,0.0,0.4283333333336742,0.5397222222226518,1.0,1
0.0,1.0,0.0,0.0,0.15,0.0,0.2,0.1,0.15638888888901334,0.0,0.3110416666669142,0.053472222222264776,0.3561111111113945,0.0,0.5147222222226319,0.05361111111115378,2
1.0,0.0,0.0,0.0,0.05,0.25,0.05,0.2,0.0,0.13661111111121985,0.26944444444465887,0.6427777777782893,0.0,0.39083333333364434,0.26944444444465887,1.0,1
0.0,1.0,0.0,0.0,0.15,0.0,0.05,0.05,0.10842592592601222,0.0,0.5733333333337896,0.0,0.3252777777780366,0.0,0.5733333333337896,0.0,0
0.0,1.0,0.0,0.0,0.25,0.0,0.2,0.2,0.10655555555564035,0.0,0.6518750000005188,0.7262500000005779,0.1194444444445395,0.0,0.9230555555562902,1.0,0
0.0,0.0,1.0,0.0,0.25,0.0,0.05,0.15,0.24261111111130418,0.0,0.0,0.21342592592609577,0.6227777777782734,0.0,0.0,0.3202777777780327,0
1.0,0.0,0.0,0.0,0.15,0.05,0.25,0.05,0.0,0.0,0.49088888888927956,0.23083333333351702,0.0,0.0,0.8066666666673086,0.23083333333351702,2
0.0,1.0,0.0,0.0,0.05,0.0,0.1,0.3,0.29972222222246075,0.0,0.34083333333360455,0.6870370370375838,0.29972222222246075,0.0,0.6027777777782575,1.0,3
1.0,0.0,0.0,0.0,0.05,0.05,0.2,0.2,0.0,0.0,0.9352083333339066,1.0,0.0,0.0,1.0,1.0,2
0.0,0.0,1.0,0.0,0.15,0.1,0.0,0.35,0.22981481481463784,0.1919444444443241,0.0,0.8115873015877099,0.2899999999998324,0.29722222222206035,0.0,1.0,3
1.0,0.0,0.0,0.0,0.0,0.05,0.1,0.3,0.0,0.0,0.1697222222221439,0.3692592592591941,0.0,0.0,0.3394444444442878,0.6869444444445644,3
0.0,0.0,0.0,1.0,0.1,0.2,0.15,0.0,0.3233333333333372,0.07958333333326095,0.8729629629632308,0.0,0.6330555555555757,0.19055555555538226,1.0,0.0,1
0.0,0.0,1.0,0.0,0.15,0.25,0.05,0.2,0.09249999999991587,0.06255555555549866,0.0,1.0,0.12138888888877848,0.2386111111108941,0.0,1.0,1
0.0,1.0,0.0,0.0,0.15,0.05,0.35,0.05,0.3996296296294648,0.0,0.9488492063493473,0.0024999999999977263,0.8997222222219998,0.0,1.0,0.0024999999999977263,2
0.0,0.0,0.0,1.0,0.2,0.1,0.1,0.0,0.053680555555506736,0.14791666666653214,0.4509722222218881,0.0,0.17111111111095548,0.2958333333330643,0.672777777777318,0.0,0
0.0,0.0,0.0,1.0,0.15,0.15,0.05,0.0,0.596481481480971,0.4037962962959652,0.11277777777767521,0.0,0.6566666666661656,0.6638888888883936,0.11277777777767521,0.0,0
0.0,1.0,0.0,0.0,0.15,0.1,0.1,0.25,0.3758333333329915,0.0,0.08194444444436992,1.0,0.4047222222218541,0.0,0.16388888888873984,1.0,3
